NAME	TITLE	SCORE	
ATP1A3	ATPase Na+/K+ transporting subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:801]	-0.044410367	
FBLN1	fibulin 1 [Source:HGNC Symbol;Acc:HGNC:3600]	-0.0444199	
NEU1	neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]	-0.044585634	
SLAIN2	SLAIN motif family member 2 [Source:HGNC Symbol;Acc:HGNC:29282]	-0.044627175	
STK25P1	serine/threonine kinase 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50361]	-0.044642907	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	-0.04481751	
CYFIP2	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	-0.04493061	
TBC1D3L	TBC1 domain family member 3L [Source:HGNC Symbol;Acc:HGNC:51246]	-0.044957094	
DERL1	derlin 1 [Source:HGNC Symbol;Acc:HGNC:28454]	-0.04526216	
CELF5	CUGBP Elav-like family member 5 [Source:HGNC Symbol;Acc:HGNC:14058]	-0.045300048	
ENTHD1	ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352]	-0.045443222	
RPL37P6	ribosomal protein L37 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:31080]	-0.04552324	
SPINT1	"serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]"	-0.045572277	
NUF2	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]	-0.04566111	
STK39	serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]	-0.045761377	
ZFYVE21	zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]	-0.045773588	
EID3	EP300 interacting inhibitor of differentiation 3 [Source:HGNC Symbol;Acc:HGNC:32961]	-0.045795612	
PRAM1	PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]	-0.04605887	
PRR16	proline rich 16 [Source:HGNC Symbol;Acc:HGNC:29654]	-0.046100978	
SARM1	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]	-0.04611912	
SNHG32	small nucleolar RNA host gene 32 [Source:HGNC Symbol;Acc:HGNC:19078]	-0.04619098	
GTF2IRD1	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	-0.046198137	
CLTRN	"collectrin, amino acid transport regulator [Source:HGNC Symbol;Acc:HGNC:29437]"	-0.046211526	
NFXL1	"nuclear transcription factor, X-box binding like 1 [Source:HGNC Symbol;Acc:HGNC:18726]"	-0.04621599	
RPS7P3	ribosomal protein S7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36518]	-0.046358388	
TCAIM	"T cell activation inhibitor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25241]"	-0.046375137	
AFF4	AF4/FMR2 family member 4 [Source:HGNC Symbol;Acc:HGNC:17869]	-0.04652581	
MTATP6P1	MT-ATP6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44575]	-0.04654319	
ZDHHC6	zinc finger DHHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:19160]	-0.046599165	
LRRC45	leucine rich repeat containing 45 [Source:HGNC Symbol;Acc:HGNC:28302]	-0.046712194	
CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	-0.046732716	
MSX2P1	msh homeobox 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24976]	-0.046855435	
MDP1	magnesium dependent phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28781]	-0.047170475	
GHR	growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263]	-0.047203217	
ZKSCAN1	zinc finger with KRAB and SCAN domains 1 [Source:HGNC Symbol;Acc:HGNC:13101]	-0.047324166	
MEGF6	multiple EGF like domains 6 [Source:HGNC Symbol;Acc:HGNC:3232]	-0.04739771	
OGFR	opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]	-0.047442015	
INE1	inactivation escape 1 [Source:HGNC Symbol;Acc:HGNC:6060]	-0.04750901	
UNC13C	unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149]	-0.04754245	
PDPK1	3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816]	-0.04757074	
SND1-IT1	SND1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:24158]	-0.04773972	
PRORSD1P	"prolyl-tRNA synthetase associated domain containing 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:34379]"	-0.04774521	
CXorf21	chromosome X open reading frame 21 [Source:HGNC Symbol;Acc:HGNC:25667]	-0.04775717	
CCL24	C-C motif chemokine ligand 24 [Source:HGNC Symbol;Acc:HGNC:10623]	-0.04777318	
C3orf20	chromosome 3 open reading frame 20 [Source:HGNC Symbol;Acc:HGNC:25320]	-0.047901504	
TMF1	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]	-0.04796473	
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]	-0.048049867	
ALPK3	alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]	-0.048145644	
WFS1	wolframin ER transmembrane glycoprotein [Source:HGNC Symbol;Acc:HGNC:12762]	-0.048305176	
OGDHL	oxoglutarate dehydrogenase like [Source:HGNC Symbol;Acc:HGNC:25590]	-0.048475116	
GAB4	GRB2 associated binding protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18325]	-0.048479445	
UNK	unk zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]	-0.048603494	
ID3	"inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]"	-0.048635762	
AFDN	"afadin, adherens junction formation factor [Source:HGNC Symbol;Acc:HGNC:7137]"	-0.048837613	
TMCO1-AS1	TMCO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54046]	-0.048861474	
HCG22	HLA complex group 22 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:27780]	-0.04896212	
CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	-0.049084492	
UFL1	UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]	-0.049289804	
HNRNPCL1	heterogeneous nuclear ribonucleoprotein C like 1 [Source:HGNC Symbol;Acc:HGNC:29295]	-0.04932339	
ZNF844	zinc finger protein 844 [Source:HGNC Symbol;Acc:HGNC:25932]	-0.049426157	
REEP3	receptor accessory protein 3 [Source:HGNC Symbol;Acc:HGNC:23711]	-0.049676787	
MFSD2A	major facilitator superfamily domain containing 2A [Source:HGNC Symbol;Acc:HGNC:25897]	-0.04974887	
ZFP57	ZFP57 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:18791]	-0.049790338	
CYP3A5	cytochrome P450 family 3 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:2638]	-0.049975187	
OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene [Source:HGNC Symbol;Acc:HGNC:8385]	-0.05000221	
PSME3IP1	proteasome activator subunit 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29856]	-0.05012435	
IFI35	interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	-0.0502551	
STUB1	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]	-0.050282873	
SPIN2A	spindlin family member 2A [Source:HGNC Symbol;Acc:HGNC:20694]	-0.050399795	
LINC01359	long intergenic non-protein coding RNA 1359 [Source:HGNC Symbol;Acc:HGNC:50591]	-0.050436247	
ZCCHC14	zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]	-0.050485168	
PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]	-0.050543338	
ADAT3	adenosine deaminase tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]	-0.05064148	
EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3247]	-0.050643463	
KRT17P2	keratin 17 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:6429]	-0.050695542	
ACP7	"acid phosphatase 7, tartrate resistant (putative) [Source:HGNC Symbol;Acc:HGNC:33781]"	-0.05074657	
LINC00895	long intergenic non-protein coding RNA 895 [Source:HGNC Symbol;Acc:HGNC:48580]	-0.050782543	
ZNF765	zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]	-0.050829038	
HNRNPCP2	heterogeneous nuclear ribonucleoprotein C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48814]	-0.0508558	
CHD1	chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]	-0.050896835	
ADAMDEC1	ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]	-0.050899036	
CDS1	CDP-diacylglycerol synthase 1 [Source:HGNC Symbol;Acc:HGNC:1800]	-0.051047366	
ZNF664	zinc finger protein 664 [Source:HGNC Symbol;Acc:HGNC:25406]	-0.051194336	
RPL18AP16	ribosomal protein L18a pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36288]	-0.05140472	
MTMR9	myotubularin related protein 9 [Source:HGNC Symbol;Acc:HGNC:14596]	-0.05160529	
PYGL	glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]	-0.051692143	
ENOSF1	enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]	-0.051772904	
PRR5	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]	-0.05177747	
NAA80	"N(alpha)-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]"	-0.051934868	
STX12	syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]	-0.052104168	
DDX59-AS1	DDX59 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41094]	-0.052138705	
PRC1-AS1	PRC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48587]	-0.0523484	
DOK4	docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]	-0.052423004	
RPL39P36	ribosomal protein L39 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:36076]	-0.052438315	
FAM104A	family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]	-0.05254494	
FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]	-0.052579515	
PRSS8	serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]	-0.052621793	
TOLLIP	toll interacting protein [Source:HGNC Symbol;Acc:HGNC:16476]	-0.052638635	
TET3	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]	-0.052672386	
ACTG1P4	actin gamma 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:149]	-0.05290171	
PTPRG-AS1	PTPRG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44638]	-0.052902937	
GRAP2	GRB2 related adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:4563]	-0.053155437	
DNAH9	dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953]	-0.053224936	
SP1	Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]	-0.053375658	
CETP	cholesteryl ester transfer protein [Source:HGNC Symbol;Acc:HGNC:1869]	-0.05345238	
CXorf38	chromosome X open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28589]	-0.053489584	
WDR60	WD repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:21862]	-0.053509776	
ZNF566	zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]	-0.053850796	
SLC10A3	solute carrier family 10 member 3 [Source:HGNC Symbol;Acc:HGNC:22979]	-0.053953964	
TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]	-0.054036412	
IFT81	intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]	-0.054063007	
OR3A2	olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283]	-0.05414535	
MBNL3	muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]	-0.054388806	
GZF1	GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808]	-0.0543954	
MTMR14	myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190]	-0.054407485	
NANOS1	nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]	-0.05451479	
DOLK	dolichol kinase [Source:HGNC Symbol;Acc:HGNC:23406]	-0.054635447	
ZNF815P	"zinc finger protein 815, pseudogene [Source:HGNC Symbol;Acc:HGNC:22029]"	-0.054643765	
SLC35D1	solute carrier family 35 member D1 [Source:HGNC Symbol;Acc:HGNC:20800]	-0.05471416	
TPT1P9	"tumor protein, translationally-controlled 1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:49299]"	-0.05477032	
IMMP2L	inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]	-0.054795895	
UBL7-AS1	UBL7 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48614]	-0.054802917	
TLK1	tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]	-0.05493553	
LITAFD	LITAF domain containing [Source:HGNC Symbol;Acc:HGNC:53927]	-0.05506662	
ELP1	elongator complex protein 1 [Source:HGNC Symbol;Acc:HGNC:5959]	-0.055085734	
ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains [Source:HGNC Symbol;Acc:HGNC:21215]	-0.0550918	
OCLN	occludin [Source:HGNC Symbol;Acc:HGNC:8104]	-0.055135485	
PEX14	peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]	-0.055144425	
MIEN1	migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230]	-0.055313576	
LINC02624	long intergenic non-protein coding RNA 2624 [Source:HGNC Symbol;Acc:HGNC:54103]	-0.055505846	
IFNAR1	interferon alpha and beta receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:5432]	-0.0555744	
TEX13D	TEX13 family member D [Source:HGNC Symbol;Acc:HGNC:52278]	-0.055728044	
INSL6	insulin like 6 [Source:HGNC Symbol;Acc:HGNC:6089]	-0.0557694	
CENPBD1	CENPB DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]	-0.05578218	
NOTCH2	notch receptor 2 [Source:HGNC Symbol;Acc:HGNC:7882]	-0.055818107	
FAM83F	family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]	-0.055835404	
MYO15B	myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]	-0.055892516	
L1TD1	LINE1 type transposase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25595]	-0.056006197	
C3orf38	chromosome 3 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:28384]	-0.056126118	
APTR	Alu-mediated CDKN1A/p21 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:44173]	-0.056244873	
LINC00964	long intergenic non-protein coding RNA 964 [Source:HGNC Symbol;Acc:HGNC:27226]	-0.05628139	
LINC00933	long intergenic non-protein coding RNA 933 [Source:HGNC Symbol;Acc:HGNC:48625]	-0.056327768	
NPIPB10P	"nuclear pore complex interacting protein family, member B10, pseudogene [Source:HGNC Symbol;Acc:HGNC:37455]"	-0.05635372	
TCFL5	transcription factor like 5 [Source:HGNC Symbol;Acc:HGNC:11646]	-0.056454416	
RPS6KA1	ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]	-0.056576233	
MUC20	"mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]"	-0.056644775	
SLU7	"SLU7 homolog, splicing factor [Source:HGNC Symbol;Acc:HGNC:16939]"	-0.056755573	
GRAMD2B	GRAM domain containing 2B [Source:HGNC Symbol;Acc:HGNC:24911]	-0.056793883	
CTNNAL1	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	-0.05690474	
AC103760.1	novel transcript	-0.056997497	
RTF1	"RTF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:28996]"	-0.057192024	
EPHB1	EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]	-0.05721018	
ATRAID	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	-0.057274297	
CHMP3	charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865]	-0.05736469	
ADGRA3	adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839]	-0.05739472	
IGKV1D-33	immunoglobulin kappa variable 1D-33 [Source:HGNC Symbol;Acc:HGNC:5753]	-0.057543267	
RN7SL619P	"RNA, 7SL, cytoplasmic 619, pseudogene [Source:HGNC Symbol;Acc:HGNC:46635]"	-0.057699576	
ANGEL1	angel homolog 1 [Source:HGNC Symbol;Acc:HGNC:19961]	-0.057815727	
GRAMD1B	GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]	-0.057890546	
FAM3D-AS1	FAM3D antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41276]	-0.057911243	
UBE2A	ubiquitin conjugating enzyme E2 A [Source:HGNC Symbol;Acc:HGNC:12472]	-0.05799862	
LINC01550	long intergenic non-protein coding RNA 1550 [Source:HGNC Symbol;Acc:HGNC:20111]	-0.058011647	
TMEM244	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]	-0.058011796	
GSDMD	gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]	-0.058151793	
COP1	COP1 E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:17440]	-0.05817984	
CAV1	caveolin 1 [Source:HGNC Symbol;Acc:HGNC:1527]	-0.05818328	
ITGA6-AS1	ITGA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40308]	-0.05819678	
RHBDD1	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]	-0.05823056	
WASHC3	WASH complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24256]	-0.058280285	
JPH4	junctophilin 4 [Source:HGNC Symbol;Acc:HGNC:20156]	-0.058304194	
OR6C75	olfactory receptor family 6 subfamily C member 75 [Source:HGNC Symbol;Acc:HGNC:31304]	-0.05847391	
ZNF432	zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810]	-0.058608677	
BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	-0.058807455	
WDR81	WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]	-0.05884231	
LINC01353	long intergenic non-protein coding RNA 1353 [Source:HGNC Symbol;Acc:HGNC:50580]	-0.058861144	
POLK	DNA polymerase kappa [Source:HGNC Symbol;Acc:HGNC:9183]	-0.05890857	
SCAMP2	secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]	-0.059082035	
SLC25A43	solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]	-0.059239965	
RUFY1	RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]	-0.0593741	
MAPK10	mitogen-activated protein kinase 10 [Source:HGNC Symbol;Acc:HGNC:6872]	-0.05940351	
NEK6	NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]	-0.059461594	
IGHV3-7	immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:HGNC:5620]	-0.059514757	
FAM91A3P	"family with sequence similarity 91 member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:32273]"	-0.05963805	
GCSHP3	glycine cleavage system protein H pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43929]	-0.05963918	
ACER1	alkaline ceramidase 1 [Source:HGNC Symbol;Acc:HGNC:18356]	-0.05993162	
GALNT9	polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]	-0.059954587	
LDHC	lactate dehydrogenase C [Source:HGNC Symbol;Acc:HGNC:6544]	-0.05995518	
CTAGE15	CTAGE family member 15 [Source:HGNC Symbol;Acc:HGNC:37295]	-0.0601408	
H2AC19	H2A clustered histone 19 [Source:HGNC Symbol;Acc:HGNC:29668]	-0.060411282	
SNORD36C	"small nucleolar RNA, C/D box 36C [Source:HGNC Symbol;Acc:HGNC:10165]"	-0.0606835	
KITLG	KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]	-0.060754403	
FAM50B	family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]	-0.060806632	
LOXHD1	lipoxygenase homology domains 1 [Source:HGNC Symbol;Acc:HGNC:26521]	-0.060865242	
EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	-0.06101878	
MIGA1	mitoguardin 1 [Source:HGNC Symbol;Acc:HGNC:24741]	-0.061278015	
CASC15	cancer susceptibility 15 [Source:HGNC Symbol;Acc:HGNC:28245]	-0.06135785	
TERF1	telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]	-0.061481807	
NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]	-0.061505463	
ZNF75A	zinc finger protein 75a [Source:HGNC Symbol;Acc:HGNC:13146]	-0.061531913	
PANX1	pannexin 1 [Source:HGNC Symbol;Acc:HGNC:8599]	-0.061538745	
MRI1	methylthioribose-1-phosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:28469]	-0.061731342	
MS4A1	membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]	-0.061801266	
ZNF660	zinc finger protein 660 [Source:HGNC Symbol;Acc:HGNC:26720]	-0.06189789	
IL17REL	interleukin 17 receptor E like [Source:HGNC Symbol;Acc:HGNC:33808]	-0.061941437	
MEIG1	meiosis/spermiogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23429]	-0.062023193	
TBC1D22B	TBC1 domain family member 22B [Source:HGNC Symbol;Acc:HGNC:21602]	-0.06212099	
LINC00668	long intergenic non-protein coding RNA 668 [Source:HGNC Symbol;Acc:HGNC:44328]	-0.06224571	
PPARD	peroxisome proliferator activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235]	-0.062345505	
RGPD8	RANBP2 like and GRIP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:9849]	-0.062380858	
ARHGDIB	Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]	-0.0626117	
LINC02432	long intergenic non-protein coding RNA 2432 [Source:HGNC Symbol;Acc:HGNC:53363]	-0.062699124	
PLS3-AS1	PLS3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50343]	-0.06275887	
GRN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]	-0.062867336	
ZNF781	zinc finger protein 781 [Source:HGNC Symbol;Acc:HGNC:26745]	-0.063017905	
CDK10	cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]	-0.06306813	
RNVU1-14	"RNA, variant U1 small nuclear 14 [Source:HGNC Symbol;Acc:HGNC:48319]"	-0.06334045	
CREB3L2	cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]	-0.063363016	
TMOD3	tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873]	-0.06345979	
GPR63	G protein-coupled receptor 63 [Source:HGNC Symbol;Acc:HGNC:13302]	-0.06350854	
PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]	-0.0635504	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	-0.06358235	
C2orf66	chromosome 2 open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33809]	-0.06359575	
VPS54	VPS54 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:18652]	-0.063978985	
CCNK	cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]	-0.06411658	
PRDM15	PR/SET domain 15 [Source:HGNC Symbol;Acc:HGNC:13999]	-0.06419264	
CAPN3	calpain 3 [Source:HGNC Symbol;Acc:HGNC:1480]	-0.06428753	
ZNF761	zinc finger protein 761 [Source:HGNC Symbol;Acc:HGNC:23179]	-0.06430081	
BCL7C	BAF chromatin remodeling complex subunit BCL7C [Source:HGNC Symbol;Acc:HGNC:1006]	-0.06433996	
COG8	component of oligomeric golgi complex 8 [Source:HGNC Symbol;Acc:HGNC:18623]	-0.064407304	
GGA1	"golgi associated, gamma adaptin ear containing, ARF binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17842]"	-0.06449526	
ASAH2	N-acylsphingosine amidohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:18860]	-0.064537495	
DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]	-0.064584486	
FGFR1	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]	-0.06459303	
PRR14L	proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]	-0.06465254	
TMPRSS11E	transmembrane serine protease 11E [Source:HGNC Symbol;Acc:HGNC:24465]	-0.06468438	
TMEM161B	transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]	-0.06481314	
SRBD1	S1 RNA binding domain 1 [Source:HGNC Symbol;Acc:HGNC:25521]	-0.064847894	
STRN	striatin [Source:HGNC Symbol;Acc:HGNC:11424]	-0.064948395	
CCNG1	cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]	-0.06498645	
PIBF1	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]	-0.06509316	
ZBED6CL	ZBED6 C-terminal like [Source:HGNC Symbol;Acc:HGNC:21720]	-0.06519281	
TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3 [Source:HGNC Symbol;Acc:HGNC:30681]	-0.06529528	
MBTPS2	"membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]"	-0.065363705	
BLOC1S1	biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]	-0.06540998	
ZNF607	zinc finger protein 607 [Source:HGNC Symbol;Acc:HGNC:28192]	-0.06544518	
CCDC163	coiled-coil domain containing 163 [Source:HGNC Symbol;Acc:HGNC:27003]	-0.0654477	
LINC02012	long intergenic non-protein coding RNA 2012 [Source:HGNC Symbol;Acc:HGNC:52847]	-0.06545234	
SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	-0.06547026	
LCOR	ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503]	-0.06552411	
CTF1	cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]	-0.06561745	
KATNAL2	katanin catalytic subunit A1 like 2 [Source:HGNC Symbol;Acc:HGNC:25387]	-0.06570304	
SNORD14D	"small nucleolar RNA, C/D box 14D [Source:HGNC Symbol;Acc:HGNC:30353]"	-0.06573524	
EXT2	exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]	-0.06582639	
TMEM127	transmembrane protein 127 [Source:HGNC Symbol;Acc:HGNC:26038]	-0.065854006	
EIF1B-AS1	EIF1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44555]	-0.06590314	
SNHG21	small nucleolar RNA host gene 21 [Source:HGNC Symbol;Acc:HGNC:50284]	-0.065965705	
