NAME	TITLE	SCORE	
GLE1	GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]	0.13303867	
ZNF784	zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]	0.13292383	
TSIX	"TSIX transcript, XIST antisense RNA [Source:HGNC Symbol;Acc:HGNC:12377]"	0.13259253	
PML	promyelocytic leukemia [Source:HGNC Symbol;Acc:HGNC:9113]	0.13250445	
KYAT1	kynurenine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:1564]	0.13240671	
CNTNAP3	contactin associated protein like 3 [Source:HGNC Symbol;Acc:HGNC:13834]	0.13233584	
C11orf96	chromosome 11 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:38675]	0.13228907	
ZNF516	zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]	0.13227774	
WDR59	WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]	0.1322575	
SIRPB1	signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928]	0.13196388	
RYR2	ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]	0.13195123	
SNX32	sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]	0.13193345	
OFD1	OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567]	0.13169187	
C17orf98	chromosome 17 open reading frame 98 [Source:HGNC Symbol;Acc:HGNC:34492]	0.13139993	
IGHV3-30	immunoglobulin heavy variable 3-30 [Source:HGNC Symbol;Acc:HGNC:5591]	0.13136159	
KLHL30	kelch like family member 30 [Source:HGNC Symbol;Acc:HGNC:24770]	0.1312739	
RPS27	ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]	0.13126166	
IRAK2	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	0.13126078	
ZNF674	zinc finger protein 674 [Source:HGNC Symbol;Acc:HGNC:17625]	0.1311197	
SCAMP4	secretory carrier membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:30385]	0.13104387	
SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35 [Source:HGNC Symbol;Acc:HGNC:30852]	0.13094968	
PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9388]	0.13094448	
HLA-DPB2	"major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]"	0.13091755	
LINC02795	long intergenic non-protein coding RNA 2795 [Source:HGNC Symbol;Acc:HGNC:54319]	0.13090989	
CKB	creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]	0.13090229	
SGK2	serum/glucocorticoid regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:13900]	0.1308333	
VPS33B	VPS33B late endosome and lysosome associated [Source:HGNC Symbol;Acc:HGNC:12712]	0.13060795	
DRD3	dopamine receptor D3 [Source:HGNC Symbol;Acc:HGNC:3024]	0.13047984	
ZNF853	zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]	0.13045621	
AP4E1	adaptor related protein complex 4 subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:573]	0.13036005	
PLEKHA3	pleckstrin homology domain containing A3 [Source:HGNC Symbol;Acc:HGNC:14338]	0.13028903	
RIC8A	RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]	0.13022047	
NIN	ninein [Source:HGNC Symbol;Acc:HGNC:14906]	0.13017353	
DNAJB14	DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881]	0.1300835	
CDKN2AIP	CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]	0.129888	
ZNF841	zinc finger protein 841 [Source:HGNC Symbol;Acc:HGNC:27611]	0.12973402	
IRF5	interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]	0.12971856	
C4A	complement C4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	0.12947188	
NLRC4	NLR family CARD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:16412]	0.12944019	
JRKL	JRK like [Source:HGNC Symbol;Acc:HGNC:6200]	0.12935	
IGKV3-15	immunoglobulin kappa variable 3-15 [Source:HGNC Symbol;Acc:HGNC:5816]	0.12929907	
WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	0.1291242	
TMC8	transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]	0.12890552	
LTBR	lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]	0.12884025	
NPIPB8	nuclear pore complex interacting protein family member B8 [Source:HGNC Symbol;Acc:HGNC:37490]	0.12868667	
PARP9	poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]	0.12826833	
PA2G4P4	proliferation-associated 2G4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32217]	0.12819241	
ILKAP	ILK associated serine/threonine phosphatase [Source:HGNC Symbol;Acc:HGNC:15566]	0.12811783	
RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	0.12756522	
ZNF800	zinc finger protein 800 [Source:HGNC Symbol;Acc:HGNC:27267]	0.12751958	
LINC02285	long intergenic non-protein coding RNA 2285 [Source:HGNC Symbol;Acc:HGNC:53202]	0.12745273	
LRRC63	leucine rich repeat containing 63 [Source:HGNC Symbol;Acc:HGNC:34296]	0.12723355	
ITGB4	integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	0.1271423	
PLXDC1	plexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20945]	0.12711649	
PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]	0.12699823	
RAD21	RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]	0.12664185	
EMBP1	embigin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38661]	0.12639315	
PLSCR2	phospholipid scramblase 2 [Source:HGNC Symbol;Acc:HGNC:16494]	0.12638839	
ZFP64	ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]	0.12638235	
TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]	0.12619793	
OAS2	2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]	0.12600109	
ANKRD61	ankyrin repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:22467]	0.12585883	
SEMA3F-AS1	SEMA3F antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40518]	0.12566748	
S100A4	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	0.12566099	
RPS4XP17	ribosomal protein S4X pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:36789]	0.12563577	
CYP4F22	cytochrome P450 family 4 subfamily F member 22 [Source:HGNC Symbol;Acc:HGNC:26820]	0.12545043	
ZNF682	zinc finger protein 682 [Source:HGNC Symbol;Acc:HGNC:28857]	0.12543066	
RPL34-AS1	RPL34 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:26749]	0.12535407	
IFT27	intraflagellar transport 27 [Source:HGNC Symbol;Acc:HGNC:18626]	0.12529868	
PTGR2	prostaglandin reductase 2 [Source:HGNC Symbol;Acc:HGNC:20149]	0.12529019	
GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]	0.12523347	
TMOD1	tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]	0.12518974	
KRT72	keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932]	0.12518148	
EEF1A1P13	eukaryotic translation elongation factor 1 alpha 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:3196]	0.12517571	
CASP9	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]	0.12513207	
TRIM35	tripartite motif containing 35 [Source:HGNC Symbol;Acc:HGNC:16285]	0.12506749	
ZNF140	zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]	0.12452111	
GOLGA8CP	"golgin A8 family member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:32375]"	0.12451232	
SIMC1	SUMO interacting motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:24779]	0.12448606	
IARS2P1	IARS2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50474]	0.124456026	
PRUNE1	prune exopolyphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:13420]	0.12441956	
CYP21A1P	"cytochrome P450 family 21 subfamily A member 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:2599]"	0.12439721	
LINC01499	long intergenic non-protein coding RNA 1499 [Source:HGNC Symbol;Acc:HGNC:51165]	0.124225974	
ANKRD42	ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]	0.12409217	
PIANP	PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]	0.12406064	
TGFBR2	transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]	0.12384323	
KLHL35	kelch like family member 35 [Source:HGNC Symbol;Acc:HGNC:26597]	0.12371	
LRP12	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	0.12350692	
GPBP1L1	GC-rich promoter binding protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28843]	0.123260945	
CUTALP	"cutA divalent cation tolerance homolog-like, pseudogene [Source:HGNC Symbol;Acc:HGNC:27367]"	0.12318122	
DRAP1	DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]	0.12291828	
CLUHP3	clustered mitochondria homolog pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:28447]	0.12264273	
HLA-DPA1	"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]"	0.12262585	
ZNF134	zinc finger protein 134 [Source:HGNC Symbol;Acc:HGNC:12918]	0.12250784	
RBM4B	RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]	0.122271396	
GIGYF2	GRB10 interacting GYF protein 2 [Source:HGNC Symbol;Acc:HGNC:11960]	0.12224571	
SLC16A2	solute carrier family 16 member 2 [Source:HGNC Symbol;Acc:HGNC:10923]	0.12218918	
EEF1A1P6	eukaryotic translation elongation factor 1 alpha 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:3201]	0.12211333	
LGALS8-AS1	LGALS8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40340]	0.122112796	
NIM1K	NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]	0.12207996	
SUOX	sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]	0.12182346	
NOP53	NOP53 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:4333]	0.1217661	
SMARCAL1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]"	0.12158028	
MGME1	mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205]	0.12155433	
SLC35A5	solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792]	0.121492736	
MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]	0.12146998	
CHMP7	charged multivesicular body protein 7 [Source:HGNC Symbol;Acc:HGNC:28439]	0.121127486	
CDH2	cadherin 2 [Source:HGNC Symbol;Acc:HGNC:1759]	0.12094587	
ZNFX1	zinc finger NFX1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29271]	0.12086836	
RNF157-AS1	RNF157 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44127]	0.1204081	
GPR1-AS	GPR1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:48602]	0.12036775	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	0.120366804	
BMI1	"BMI1 proto-oncogene, polycomb ring finger [Source:HGNC Symbol;Acc:HGNC:1066]"	0.1202217	
PGK1P2	"phosphoglycerate kinase 1, pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:8899]"	0.12019764	
WDR86-AS1	WDR86 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41186]	0.12015795	
LINC02798	long intergenic non-protein coding RNA 2798 [Source:HGNC Symbol;Acc:HGNC:54323]	0.1199599	
ENOX2	ecto-NOX disulfide-thiol exchanger 2 [Source:HGNC Symbol;Acc:HGNC:2259]	0.11992254	
MAP1S	microtubule associated protein 1S [Source:HGNC Symbol;Acc:HGNC:15715]	0.11982841	
LINC01003	long intergenic non-protein coding RNA 1003 [Source:HGNC Symbol;Acc:HGNC:48957]	0.11966629	
CYP17A1	cytochrome P450 family 17 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2593]	0.11961625	
ROM1	retinal outer segment membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10254]	0.11955732	
ARL4D	ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]	0.11951284	
BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	0.119500786	
C4orf19	chromosome 4 open reading frame 19 [Source:HGNC Symbol;Acc:HGNC:25618]	0.119426206	
IL16	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	0.11939323	
PNPLA3	patatin like phospholipase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18590]	0.11931339	
DNM1P35	dynamin 1 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:35182]	0.11919155	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	0.119020574	
IFNAR2	interferon alpha and beta receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:5433]	0.119008996	
RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	0.11894158	
RBSN	"rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]"	0.11887905	
CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]	0.118747965	
TXK	TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434]	0.118621916	
R3HCC1L	R3H domain and coiled-coil containing 1 like [Source:HGNC Symbol;Acc:HGNC:23512]	0.11836396	
ALG10B	"ALG10 alpha-1,2-glucosyltransferase B [Source:HGNC Symbol;Acc:HGNC:31088]"	0.11834882	
EXOC6B	exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085]	0.11813536	
OR8A1	olfactory receptor family 8 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8469]	0.118122175	
RECQL5	RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950]	0.11810434	
GPR135	G protein-coupled receptor 135 [Source:HGNC Symbol;Acc:HGNC:19991]	0.11805008	
TTC3	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]	0.11801662	
CDCP1	CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]	0.11799297	
ZNF574	zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166]	0.11799244	
ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44180]	0.11781601	
SAMD5	sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180]	0.11780372	
HDHD2	haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]	0.11771309	
UBXN4	UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860]	0.11765057	
RSBN1	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]	0.117605075	
TCAF2P1	TRPM8 channel associated factor 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33603]	0.1175604	
CCDC57	coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]	0.117499515	
RAD52	"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]"	0.11739224	
ZNF843	zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]	0.1173773	
EIF4BP7	eukaryotic translation initiation factor 4B pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:37940]	0.117366016	
C16orf72	chromosome 16 open reading frame 72 [Source:HGNC Symbol;Acc:HGNC:30103]	0.11716119	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	0.11699769	
DEK	DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]	0.116919346	
SHC1P2	SHC adaptor protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10842]	0.116852485	
AGBL5	ATP/GTP binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:26147]	0.11673155	
SH3BP1	SH3 domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10824]	0.11672071	
ACVRL1	activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]	0.11667835	
RAP1GAP	RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]	0.11658415	
PKN1	protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]	0.11648351	
CD79B	CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699]	0.11637437	
DUTP6	deoxyuridine triphosphatase pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39519]	0.116358705	
SLC1A4	solute carrier family 1 member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	0.11614129	
FMR1-IT1	FMR1 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41333]	0.11608743	
FAM76A	family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]	0.11598378	
ATXN7L3B	ataxin 7 like 3B [Source:HGNC Symbol;Acc:HGNC:37931]	0.11595499	
SPAG9	sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524]	0.115940236	
FN3K	fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]	0.11591901	
PTEN	phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]	0.11580756	
SLC2A3P1	solute carrier family 2 member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11008]	0.11576817	
CTAGE6	CTAGE family member 6 [Source:HGNC Symbol;Acc:HGNC:28644]	0.11568712	
MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	0.11547137	
IGLV1-44	immunoglobulin lambda variable 1-44 [Source:HGNC Symbol;Acc:HGNC:5879]	0.11544238	
GNG11	G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	0.115301706	
FAM138A	family with sequence similarity 138 member A [Source:HGNC Symbol;Acc:HGNC:32334]	0.115172416	
ATP11A	ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]	0.11487125	
DCAF11	DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]	0.114855096	
PGM2L1	phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898]	0.11481356	
IKZF5	IKAROS family zinc finger 5 [Source:HGNC Symbol;Acc:HGNC:14283]	0.114726536	
LCN15	lipocalin 15 [Source:HGNC Symbol;Acc:HGNC:33777]	0.11464624	
ZNF416	zinc finger protein 416 [Source:HGNC Symbol;Acc:HGNC:20645]	0.1146308	
HSPA8P11	heat shock protein family A (Hsp70) member 8 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:44926]	0.114583276	
LINC02408	long intergenic non-protein coding RNA 2408 [Source:HGNC Symbol;Acc:HGNC:53337]	0.11452843	
DDHD2	DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]	0.114478365	
GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	0.11434001	
CDC42EP2	CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]	0.11432979	
RPS27AP16	ribosomal protein S27a pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36855]	0.11416478	
ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:3367]	0.114024684	
FXYD7	FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:HGNC:4034]	0.11385143	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	0.113836996	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	0.113809936	
RHD	Rh blood group D antigen [Source:HGNC Symbol;Acc:HGNC:10009]	0.113785855	
PPIAP74	peptidylprolyl isomerase A pseudogene 74 [Source:HGNC Symbol;Acc:HGNC:53698]	0.11320896	
EML4	EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	0.11315039	
C1orf159	chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]	0.11311954	
ATF2	activating transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:784]	0.11295419	
PXK	PX domain containing serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:23326]	0.11280707	
HPCAL4	hippocalcin like 4 [Source:HGNC Symbol;Acc:HGNC:18212]	0.11279595	
H3P36	H3 histone pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:42030]	0.11278307	
FLNA	filamin A [Source:HGNC Symbol;Acc:HGNC:3754]	0.11275402	
NNT-AS1	NNT antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49005]	0.11271069	
LINC01118	long intergenic non-protein coding RNA 1118 [Source:HGNC Symbol;Acc:HGNC:49261]	0.11255875	
POM121B	POM121 transmembrane nucleoporin B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:34004]	0.112350605	
PROKR2	prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836]	0.112278745	
TPCN1	two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182]	0.11217528	
NRGN	neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]	0.112155676	
MCAM	melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]	0.112146854	
TRIM74	tripartite motif containing 74 [Source:HGNC Symbol;Acc:HGNC:17453]	0.11212229	
TMEM184C	transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]	0.11177364	
GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]	0.11174096	
SOX4	SRY-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11200]	0.11154924	
RPL13P12	ribosomal protein L13 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:35701]	0.11152078	
DAPK3	death associated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:2676]	0.111518055	
CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]	0.11150228	
SCAF11	SR-related CTD associated factor 11 [Source:HGNC Symbol;Acc:HGNC:10784]	0.11149707	
MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6864]	0.111391544	
GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]	0.1113121	
TRAPPC11	trafficking protein particle complex 11 [Source:HGNC Symbol;Acc:HGNC:25751]	0.1113088	
CRKL	"CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]"	0.111305304	
COL9A1	collagen type IX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2217]	0.11093009	
TMEM238	transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042]	0.110893436	
MINDY4	MINDY lysine 48 deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:21916]	0.11084113	
ING3	inhibitor of growth family member 3 [Source:HGNC Symbol;Acc:HGNC:14587]	0.11080235	
SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	0.11076901	
SNRPN	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]	0.11075536	
TBC1D13	TBC1 domain family member 13 [Source:HGNC Symbol;Acc:HGNC:25571]	0.11073536	
ZNF497	zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]	0.11063128	
EXOC3L2	exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]	0.110523336	
TFE3	transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752]	0.11051135	
LINC00630	long intergenic non-protein coding RNA 630 [Source:HGNC Symbol;Acc:HGNC:44263]	0.110421404	
AKAP12	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]	0.11037749	
HERC2P10	hect domain and RLD 2 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39056]	0.11032949	
RTTN	rotatin [Source:HGNC Symbol;Acc:HGNC:18654]	0.11028997	
RPS6KA2	ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]	0.11028136	
HMGB3P32	high mobility group box 3 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:39335]	0.1102395	
CARD10	caspase recruitment domain family member 10 [Source:HGNC Symbol;Acc:HGNC:16422]	0.11023915	
ACTR1B	actin related protein 1B [Source:HGNC Symbol;Acc:HGNC:168]	0.110207446	
USP25	ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]	0.11003025	
ZSWIM3	zinc finger SWIM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:16157]	0.11000342	
LCP2	lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]	0.10999049	
DCAKD	dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238]	0.10983063	
TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]	0.1097673	
IDH2	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	0.1097275	
ZNF71	zinc finger protein 71 [Source:HGNC Symbol;Acc:HGNC:13141]	0.1094407	
IFI27L1	interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]	0.10922484	
LINC01943	long intergenic non-protein coding RNA 1943 [Source:HGNC Symbol;Acc:HGNC:52767]	0.10907077	
CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4 [Source:HGNC Symbol;Acc:HGNC:105]	0.109041505	
OTUD6B-AS1	OTUD6B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50466]	0.109007105	
QARS1	glutaminyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:9751]	0.10899734	
PACSIN2	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:HGNC:8571]	0.108988196	
MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L [Source:HGNC Symbol;Acc:HGNC:7460]	0.10894581	
SNX2	sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]	0.108936496	
UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48339]	0.10884792	
SIGLEC10	sialic acid binding Ig like lectin 10 [Source:HGNC Symbol;Acc:HGNC:15620]	0.10881523	
SWSAP1	SWIM-type zinc finger 7 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26638]	0.10838854	
CASP4	caspase 4 [Source:HGNC Symbol;Acc:HGNC:1505]	0.108206965	
